,date,entry
100,05.08.2005,"dallamalık edip -istenmediği halde- iki bankamatik kartı gönderen ve unutulan internet şifresini bankaya gitmeden**almak istediğinizde, iki kartınız olduğu için ""güvenlik"" sebebiyle şifrenin sadece bankadan alınabileceğini söyleme dallamalığını*gösteren banka. çözüm basittir tabi; kartın birisini iptal edersiniz usulüne uygun olarak, ve tekrar denediğinizde aldığınız yanıt yine üzerinizde 2 kart göründüğü ve şifreyi almak için bankaya gitmeniz gerektiği yönündedir, zira bir defa verilen kart iptal edilse bile sistemden silinememektedir güzide arabirim tarafından. velhasıl kart adı verilen damga kıçınıza birden fazla vurulduğu zaman, yoktur dönüşünüz, haramdıralo garanti'den, internet üzerinden kayıp şifrelerinize ulaşmak. helal olsun böylevınn'a."
101,09.08.2005,"""4440338 haklı müşteri hattını arayıp müşteri temsilcisiyle görüşebilen ilk kişiye bankanın hisselerini devrediyorlar""son üç gündür inat edip bir yandan tv izleyip yemek yiyerek telefonun hoparlöründen dinleyerek her hangi bir müşteri temsilcisine bağlanır mı diye açık bıraktığım halde ben başaramadım. zaten bir şekilde birisine ulaşırsak bankanın hisselerini üzerime devrederler de başıma kalır diye ben vazgeçtim."
102,10.08.2005,12 dakikada bir cep telefonuna mesaj atmayi marifet sanan bankadir.
103,10.08.2005,"çalışanlarınabilgisayareğitimi vermesi gereken bankadır.birekstreyollayamadılar, hasta ettiler..."
104,18.08.2005,hisselerinin yarısını birgeneral electriciştiraki olangeneral electric consumer financesatmak için görüşmelere başlamışdoğuş holdingbankası.
105,25.08.2005,maaş yattığı sürece en iyi bankadır
106,31.08.2005,üçüncü şahısların kredi kartınızdan yapmış olduğu harcamaları itiraz etmenize rağmen kaale almayan banka. kafam kadar bonusun kredi kartlari merkezine girmesini dilerim.
107,31.08.2005,"kredi karti calinmasi dahil mi degil mi bilmiyorum ama son donen haberler ""ne kadar gercek oldugundan emin olamamak ile birlikte"" internet bankaciligi dolandiriciligi ve ce$itli guvenlik hedelerinden faydalanilarak yapilan para transferlerinde 2.5 trilyon paranin garanti bankasi uzerinden calindigi yonunde.ve i$in en ilginc yani yine ayni kaynaktan gelen bilgi diyor ki ""bu 2.5 trilyonun %84'u ""mu$teri hatasi"""" denerek banka mu$terisine odettirilmi$. (bu ""sitede yazilanlarin hic biri dogru degildir"" noktasi yasal olarak cok eglenceli oldu hakikatten)"
108,18.09.2005,"garanti bankasindan telefonunuza gelen istenmeyen mesajlari engellemek icin  4440333 'den sirasiyla 2, <musteri_no>, <alogaranti_sifresi>, 5   tuslayarak ulasabileceginiz operatore durumu bildirdiginizde ""aa o da nesi?"" diye sasirmadan islemi gerceklestiriyorlar."
109,20.09.2005,"inernet bankaciliğini çok iyi yapan ve sayisiz kere bu konuda ödül alan banka, çalisanlari da başka bankalara göre çok daha kaliteli..."
110,20.09.2005,"durup dururken internet bankacılığında kullandığım şifremi hiçe sayan, yanlış girdikten sonra ""kusura bakmayın 3 defa yanlış girdiniz, alamiicam sizi içeri"" diyen, şifremi telefonuma göndermelerini isteyip gereken bilgileri isteyen formu doldurup yolladıktan sonra ""kimlik bilgilerinizde farklılık var, olmaz, gidin buradan"" deyip beni şizofreni ile itham eden, bankayı arayıp ""şifremi verin lan"" nidaları ile gereken tuş kombinasyonlarınımortal kombatoynarmışcasına bana yaptırdıktan sonra ""olmaz bebeğim, sen şifreni 3 kez yanlış girmişsin veremiicez, bizi töhmet aldında bırakma*, şubene git"" deyip beni tamamen iş saatlerimin arasında kalan 08:00 - 17:00 (ki ben 07:30 - 17:30 arası çalışan bir insanım) saatleri içerisindetuzladankartala gelmemi isteyen, neredeyse banazonaçıkarttıracakeyyamcıbanka..ha bunun dışında bi sorunum var mı? yok.."
111,21.09.2005,an itibariylehttp://www.garantlbank.com/sitesinde müşteri şifrelerini çalmak içinmirror'u bulunan bankadır.kimsenin bu sahtekarlığa inanmamasını umut ediyorum...siteye birhayli giren olduğu için midir bilmem ama site çok yavaş çalışmakta...
112,21.09.2005,"bugun itibariyla mailime soyle bir mesaj gelen ve yeni bir sifre edinme sekli olan sahtekarliga maruz kalan banka""saygili musterimiz,farkli ip-adreslerden banka hesabiniza girmeye calisildigini tespit ettik. seyahatteyken hesabiniza girmeye calistiysaniz bunun gibi hesap acma tesebbusleri buna bagli olabilir. ancak hesabinizi acmak girisiminde bulunmadiysaniz hesabinizla ilgili bilgilerin kontrol edilmesi icin en acil sekilde bankaniza basvurmanizi teklif ederiz.http://www.bank-garanti.com/sabiriniz icin tesekkur ederiz.saygilarimizla,garanti bankasi """
113,21.09.2005,sahtelerinin türkçe bilmeyen insanlar tarafından yapıldığı aşikâr olan banka:garanti bankas?(bkz:saygılı musterimiz)(bkz:başvurmanızı teklif ederiz)(bkz:sabırınız)
114,21.09.2005,"http://www.garantlbank.com/adresinde bilgisayara yüklenen küçük bir programcık olabileceği konusunda bilgi geçilen banka. yani ""eheeh bu sefer nasıl bi dallamalık yapmış sevgili pishingciler"" diye merak edip siteye girdiyseniz, bilgisayarınızı bir kolaçan ediniz."
115,22.09.2005,"son phishing girişimiyle ilgili olarak müşterilerini uyarmak için 24 saatten fazla bekleyen banka. şifresini giren girdi, parayı çeken çekti."
116,30.09.2005,"4.5 yıldır odemesi hic geciktirilmeyen 2 kredi kartından birisinin 150 ytl lik asgari tutarını 2 hesap donemi boyunca geciktirirseniz evinize ""tüm kartlarınızın toplam borcunu 1 hafta icinde ödeyin yoksa icraya veriyoruz"" diye yazi gonderen adamin asabını bozan banka.bir hesap esktresinin adresini degistirmeyi 10 telefon gorusmesi ve 3 aya ragmen degistiremeyip gozumun onunde musterisinden olan banka.atmleri süper kalite bankaşubelerinin tasarımları muhteşem olan banka"
117,03.10.2005,"2 ekim 2005 tarihinde beşiktaştaki tüm atmlerinden para vermeyen, bana varlık içinde yokluk çektiren banka..  yaptıklarıyla gittikçe sinirlerimi bozan bir bankadır ayrıca.(bkz:#8229074)"
118,04.10.2005,"şikayetvar.com'a aşağıdaki ilginç şikayet ile konu olmuş banka. buradan anlıyoruz ki, bankada şakacı ve parlak gençler çalışıyor.29 eylül 2005 günü posta kutusunda garanti bankası'ndan gelmiş zarfı aldık ve açtık. konusu babamın bonus kredi kartı ile ilgiydi. zarfın içinden bir de toz bezi çıktı. ağır bir şeker hastalığı geçirdiği için dışarı sürekli çıkamayan babama “kredi kartınızı uzun süredir kullanmamışsınız, kartınız kullanmaya kullanmaya tozlanmıştır, size bu toz bezini yolluyoruz, kartınızın tozunu alıp yeniden kullanın” şeklinde bir yazı çıktı.yıllık ücreti ödenen ve nasıl nerede kullanılacağı tamamen bizim tercihimiz olan hiçbir borç ve geç ödeme gibi problem yaşanmayan kredi kartı ile ilgili böyle iğneleyici, onur kırıcı, küçük düşürücü garanti bankası gibi bir kuruluşa yakışmayan ve bizi derinden inciten, üzen bu durum karşısında biz müşterilerin haklarını arayan sizlerin ve tüm mağdurların huzurunda garanti bankası yöneticilerini kınıyorum."
119,05.10.2005,bu bankadan bir kredi kartim olmamasina ragmen beni arayan ve sizin bize uc bucuk milyarlik borcunuz var hemen odeyin diyen bir bankadir garanti bankasi. ben kartim olmadigini anlatmaya calistigimsayda beni takip birimi bilmemne birimine baglamaya calismistir bu bankanin gorevlisi sahis. (bkz:ilginc bankacilik taktikleri)
120,05.10.2005,diger bankalardan daha düsünceli bi bankadir. müsterisini hiç yalniz birakmaz. digerleri ayda yilda bir sms reklami gönderirken garanti sevgide saygida kusur etmez her gün ortalama 2 (yaziyla iki) adet sms reklamini cep telefonunuza gönderiverir üstelik cumartesi pazar çok daha fazlasini.
121,08.10.2005,"borcumu kayıtlarda gosterememelerine ragmen okul kaydı için benden bir bucuk milyar isteyen, vermezsem kaydımı yenilemeyecegini soyleyen, gidip iş bankasından kaydımı yeniletince çıldıran bir igrenc kadını bilgi universitesi garanti bankası bunyesinde barındıran ve yine o kadın yuzunden bir suru musterisini kaybeden, reklamları guzel kendisi kotu banka."
122,24.10.2005,"türkiye'deiipstandardına ulaşırken görüşmeciyle aynı odada not alan bir insan kaynakları görevlisi bulunduran banka. ingiliz görüşmeciyle başbaşa konuşulmak istendiğinde tercümanın dışarı çıkmaması ve not tuttuğu, ki insan kaynakları görevlisi en azından edebiyle kanapade oturuyordu, söylenen banka.*"
123,25.10.2005,"bir müşterinin en basit problemini bile ellerindeki olanaklarla çözebilecekken çözmeyip, üstüne bir de ""başka yardımcı olabileceğimiz bir konu var mı"" diye gevrek gevrek soran banka..."
124,30.10.2005,"garanti bankasından telefonunuza gönderilensmsspamlerinden kurtulmak için4440333sonrasında 5 - 3 - 4 tuşlayarak banka kartınız*ve şifrenizi tuşlayın. sonrasında çıkan yetkiliye aynen şunu söylemelisiniz;""üçüncü sınıf bir banka olmanızın gereğini yerine getirerek tarafıma gönderdiğiniz sms spamlerinizi artık almak istemiyorum"".bir iki dakika sonra spam listelerinden bir süre için çıkarılacaksınız."
125,02.11.2005,internet şubesinden swift yapmadan önce 2 kez düşünülmesi gereken banka. (bkz:swift/#8468911)
126,07.11.2005,"yurt içindeki bir bankaya bile olsa swift yapmak istediğinizde beş gün paranın üstüne yatabilen, haklı müşteri hattı'na yazdığınız şikayetlerle ilgili işlem yapmayan, size herhangi bir yanıt göndermeyen banka."
127,07.11.2005,"hizmet kalitesinin gitgide düştüğünü düşündüğüm banka.internet şubesi ne kadar kullanışlı ise, telefon bankacılığı o derece facia.geçen haftalarda arayıp üçüncü sınıf pazarlamacı ağzıyla sigorta satmaya çalışmalarını ise hiç yakıştıramadım o fiyakalı imajlarına. bunun aynısıydı:#8491649"
128,10.11.2005,son duyduguma gore bir kadının internet bankacılıgından 80 milyarınıkaybedenve bulamayan banka.
129,12.11.2005,"artik guvenimin kalmadigi banka. bugune kadar bonus cardla internetten bir kere dahi alisveris yapmamama ragmen bir kac gun once telefon acip, ""hanfendi sizin kredi kartinizi iptal ettik yenisini on gune kadar gonderecegiz"" diyen, sebebini sordugumda ise ""bilgilerinizin elegecirildiginden supheleniyoruz"" diyerek kestirip atan, onca israrima ve defalarca actigim telefon ve yolladigim e-mailler sonrasinda ""7-8 kisinin bilgilerinin ele gecirildiginden suphelendik o yuzden hepinizin kartini guvenliginiz icin iptal ettik"" diyen ancak beni yine de tatmin etmeyen, son arayisimda ""heralde alisveris yaptiginiz biryerle alakalidir"" diyip bankasini kurtarmaya calissa da  hesabimdan tek bir lira dahi alisveris yapilmadigindan, olsa olsa bunu iceriden birisi yapmistir dedirten banka."
130,12.11.2005,"bugün bir arkadaşımın kredi kartı ekstre zarfında şu sloganı gördüm ve anladım.''ihtiyaçlarınızı ertelemeyin, nakit avans çenin taksitlendirin'' garanti bankası gibi bir kuruluş bile kibarca biz sizi düzmek istiyoruz diyerek, kredi kartının nasıl ve ne amaçla kullanıldığını bilmeyen insanlarımıza batış yolunu mükemmel bir dille öğretmektedir."
131,19.11.2005,"günlük döviz transfer limitinizi tanımlayabildiğiniz, ama bu tanımlamayı artık*şubeye gitmeden değiştiremediğiniz bankadır. aman hesabım güvende olsun diye limiti 10 dolara indirip yurt dışına çıkarsanız çağrı merkezini arayıp döviz transfer etmek istediğinizde sizi en yakın şubeye davet ederler. bu değişiklikten önce sizi haberdar etmek akıllarına gelmez, gurbet elde dımdızlak kalırsınız. şu anda bana en yakın olan edirne kulekapı şubesi 8000 mil kadar uzakta.başka bir arzunuz?"
132,21.11.2005,"döviz kurları konusunda garip bir politikası olan bankadır. aşağıdaki tablo 21 kasım 2005 tarihli internet şubesinde ve şube de dolar alış*kuru bilgisini ve farkını göstermektedir.internet şubesi ..........şube     .................fark.............1,3620     ....1,3450    ...............0.017 ykrtablodan da anlaşılacağı üzere eğer 1000$ satacaksanız önce şubeye yatırın sonra internet şubesinden parayı bozun. 17 ytl kar elde edeceksiniz.ancak kurlar arası farkı sorduğum gişe görevlisi bayan, internet şubesinde serbest piyasa döviz kurlarını gösterdiklerini belirterek hatalı bir bilgi vermekten kendini alıkoyamamıştır.edit: internet şubesindeki kurlar dikkate alındığında garanti bankasıteb'den daha pahalıya döviz satarak daha ucuza döviz almaktadır.garanti bankasının alış/satış kurları arasında  1 ykr fark bulunmakta iken aynı fark teb'de yaklaşık yarısı kadar 0.57 ykr dir.artık bankaların şubelerde müşteri istemediğini biliyorduk ancak anlaşılan şubeye geleni kovmak için ellerinden geleni yapıyorlar."
133,01.12.2005,"bizzat şubeye gidip hesaptan hesaba yapılan havaleden 8 ytl, hesabın yoksa 20 ytl almayı hadi anladım,garanti internet bankacılığıkullanılarak bu işlem için 0,30 ytl almak ne onu anlamıyorum. hesapta para olsun olmasın, her hesaptan yılda 28 ytlhesap işletim ücretialınmasını hiç mi hiç anlamıyorum. para yok para, neyi işletiyorsun?zaten her eft için 0,90 ytl alıyorlardı hesabımı kapattırmadan önce. halbuki bak burada bırak hesaptan hesaba havaleyi, eft için bile para almayan bir banka var. (bkz:finansbank)"
134,04.12.2005,spam***sms'lerinden illalah dedirten süper sevdiğim banka.
135,04.12.2005,"birinden kritik bir anda mesaj beklerken aha geldi dediği zaman, mutlaka reklam sms'i yollayan banka. iznim dışında hala spam sms yollayan banka."
136,06.12.2005,bu sabah şube deki görevlinin iletiği üzere; kredi kartı ödemeniz 500ytl den az ise sadece ve sadece atm den işlem yapmak gibi bir zorunluluk getirilmiş.
137,07.12.2005,"sahne 1:yazdan kalma bir günyer: garanti bankası odtü şubesifonda çalan müzik:louis armstrong-what a wonderful worldefekt:fade out- iyi günler, benim hesabımdan 14 ytl kesilmişhesap işletim ücretiolarak.- evet beyefendi, bireysel bankacılık müşterilerimizden yılda 2 defa olmak üzere, vadesiz ytl hesaplardan 14 ytl, döviz cinsinden açılmış vadesiz hesaplardan 2 euro karşılığı döviz olarak tahsil edilmektedir.. (amin)- iyi de benim hesabımda hiç para yoktu ki, şimdi bir arkadaş havale yapınca kesildiğini farkettim. eksik yattı sandım, hesap özetinde gördüm.- evet beyefendi, hesapta para olmasa da 14 ytl kesilir.- o zaman hesabımı kapatır mısınız, kullanmıyorum hiç. kredi kartımıeftile ödüyorum zaten.- hesap numaranızı alayım.- 12345678- kaplanın gözü, değil mi?- evet.- tamam, hesabınız kapandı.efekt:fade infonda çalan müzik:louis armstrong-what a wonderful world***sahne 2: kaplanın gözü'nün işyeri..fonda çalan müzik:black-wonderful life(bir hafta sonra kaplanın gözü kredi kartı borcunu öğrenmek maksadıylagaranti internet bankacılığına girer, bir de bakar ki kapattırdığı hesap yerli yerinde durmaktadır. odtü şubesine telefon eder.)efekt:fade out- alo, iyi günler.. ben geçen hafta hesabımı kapattırmıştım, yine açılmış.- hesap numaranızı alayım.- 12345678- kaplanın gözü, değil mi?- evet.- tamam, hesabınız kapandı.efekt:fade infonda çalan müzik:black-wonderful life***sahne 3: kaplanın gözü'nün işyeri..fonda çalan müzik:fairground attraction-perfect(bir hafta daha sonra kaplanın gözü kart ödemesi için yaptığı eft'yi görmek maksadıyla yinegaranti internet bankacılığına girer, bir de bakar ki kapattırdığı hesap yine aslanlar gibi yerinde durmaktadır. yine odtü şubesine telefon eder.)efekt:fade out- alo, iyi günler.. ben önceki hafta hesabımı kapattırmıştım, yine açılmıştı. geçen hafta tekrar hesabımı kapattırmıştım, yine açılmış.- hesap numaranızı alayım.- 12345678- kaplanın gözü, değil mi?- evet.- 444 0 333'ten 2, 1 ve 0'ı tuşlayın, size yardımcı olurlar.- ama geçen haftaki arkadaş ba...- 444 0 333'ten 2, 1 ve 0'ı tuşlayın, size yardımcı olurlar. (papağan mode: on)- peki..fonda çalmaya başlayan müzik:jaws-main theme(kaplanın gözü 444 0 333'ü arar.)- alo garanti'ye hoşge..- diit- hesap bilg..- diit- tüm hes..- diit(bir süre bekledikten sonra müşteri temsilcisi telefonda belirir.)- iyi günler, ben namık, nasıl yardımcı olabilirim?- alo, iyi günler.. ben önceki hafta hesabımı kapattırmıştım, yine açılmıştı. geçen hafta tekrar hesabımı kapattırmıştım, yine açılmış.- hesap numaranızı alayım.- 12345678- kaplanın gözü, değil mi?- evet.- kaplanın gözü bey, güvenliğiniz için birkaç soru soracağım. doğum yeriniz?- hede..- doğum tarihiniz?- beş hede bindokuzyüzhedehödö- annenizin kızlık soya..- hede..- hayır, annenizin kızlık soyadının birinci ve üçüncü harfi?- ?? h ve d..- teşekkürler kaplanın gözü bey. hesabınızı kontrol ediyorum. (es) kaplanın gözü bey, hesabınıza tanımlı bir bonus kart var.- evet..- bir de sanal kart var.- benim ondan haberim yok, onu iptal edip hesabı kapatır mısınız?- şifresini biliyor musunuz?- ??? onu bilmiyorum, hiç kullanmadım ki..- şifre olmadan işlem yapamayız, onun için 444 0 333'ü tekrar arayıp 3 ve 3'ü tuşlayın, şifrenizi alın.- peki..(kaplanın gözü tekrar 444 0 333'ü arar.)- alo garanti'ye hoşge..- diit- kayıp çal..- diit- lütfen kart numaranızı giriniz.- (garanti internet bankacılığından bakarak) dit dit dit dit dit dit dit dit dit dit dit dit dit dit dit dit..- lütfen kart şifrenizi giriniz. şifrenizi bilmiyorsanız 4'ü tuşlayınız.- diit(bir süre bekledikten sonra başka bir müşteri temsilcisi telefonda belirir.)- iyi günler, ben aslı, nasıl yardımcı olabilirim?- alo, iyi günler.. ben kapatmak istediğim sanal kart için şifre alacaktım.- kaplanın gözü, değil mi?- evet.- kaplanın gözü bey, güvenliğiniz için birkaç soru soracağım. doğum yeriniz?- hede..- doğum tarihiniz?- beş hede bindokuzyüzhedehödö- annenizin kızlık soya..- h ve d..- hayır, annenizin kızlık soyadının birinci ve dördüncü harfi?.- h ve e..- teşekkürler kaplanın gözü bey. şimdi sizi sesli yanıt sistemine aktarıyorum, kart şifrenizi aldıktan sonra 444 0 333'ü tekrar arayıp 3 ve 5'i tuşlayarak kartınızı kapattırabilirsiniz.- ????- lütfen yeni şifrenizi giriniz. şifr..- dit dit dit dit- lütfen yeni şifrenizi tekrar giri..- dit dit dit dit- işleminiz tamamlanmıştır. alo garanti'yi aradığınız için teşekkür ederiz. (çat!)(kaplanın gözü bir kez daha 444 0 333'ü arar.)- alo garanti'ye hoşge..- diit- kayıp çal..- diit- lütfen kart numaranızı giriniz.- (garanti internet bankacılığından bakarak) dit dit dit dit dit dit dit dit dit dit dit dit dit dit dit dit..- lütfen kart şifrenizi giriniz. şifrenizi bilmiyors..- dit dit dit dit- yanlış şifre girdiniz.- ?????- lütfen kart şifrenizi giriniz. şifrenizi bilmiyors..- (daha dikkatli bir biçimde) dit... dit... dit... dit...- yanlış şifre girdiniz.- ?????- lütfen kart şifrenizi giriniz. şifrenizi bilmiyors..- (çat!)(kaplanın gözü şifresini bildiği bonus kartıyla işlem yapmak üzere bir kez daha 444 0 333'ü arar.)fonda çalmaya başlayan müzik:survivor-eye of the tiger- alo garanti'ye hoşge..- diit- kayıp çal..- diit- lütfen kart numaranızı giriniz.- (cüzdanından çıkardığı bonus kartına bakarak) dit dit dit dit dit dit dit dit dit dit dit dit dit dit dit dit..- lütfen kart şifrenizi giriniz. şifrenizi bilmiyors..- dit dit dit dit(bir süre bekledikten sonra daha başka bir müşteri temsilcisi telefonda belirir.)- iyi günler, ben gülşen, nasıl yardımcı olabilirim?- ben sanal kartımı kapattırmak istiyorum.- kaplanın gözü, değil mi?- evet.- kaplanın gözü bey, güvenliğiniz için birkaç soru soracağım. doğum yeriniz?- hede..- doğum tarihiniz?- beş hede bindokuzyüzhedehödö- annenizin kızlık soya..- hede..- hayır, ikinc..- hede işte, uğraştırmayın beni!- eee, teşekkürler kaplanın gözü bey. sanal kartınızı iptal ediyorum, onaylıyor musunuz?- evet, evet..- sanal kartınız iptal edildi. başka bir arzunuz?- ben hesabımı kapattırmak istiyordum aslında..- hesabınızı kontrol ediyorum. (es) kaplanın gözü bey, hesabınıza ait bir para kart görünüyor, onu iptal etmeden hesabınızı kapatamayız.- (hayııııııııır!) bakın hanfendi, sanal kart, para kart falan bilmiyorum, hayatımda kullanmadım, istemedim.. sadece hesabımı kapatmak istiyorum, bunun için ekstra ne kapatılması gerekiyorsa kapatın. hepsine onay veriyorum. yeter ki kapatın..- tamam, para kartınızı iptal ediyorum, onaylıyor musunuz?- onaylıyorum, evet evet..- para kartınız iptal edildi. hesabınızı kapatıyorum, onaylıyor musunuz?- evet, evet, evet..- hesabınız kapandı kaplanın gözü bey, başka bir arzunuz?- hayır, yok, tekrar açmayın yeter..fonda çalmaya başlayan müzik:rocky-main theme"
